symbol,timestamp,open,high,low,close,volume,trade_count,vwap
TSLA,2023-05-23 20:00:00+00:00,185.77,185.95,185.1,185.33,3521485.0,6331.0,185.724985
TSLA,2023-05-23 21:00:00+00:00,185.29,185.33,184.63,184.66,291583.0,6129.0,185.000151
TSLA,2023-05-23 22:00:00+00:00,184.66,185.16,184.6402,185.09,167153.0,2987.0,184.945442
TSLA,2023-05-23 23:00:00+00:00,185.08,185.09,184.8,184.84,234749.0,3412.0,184.938508
TSLA,2023-05-24 08:00:00+00:00,184.43,184.69,182.86,184.25,215499.0,5307.0,183.699117
TSLA,2023-05-24 09:00:00+00:00,184.11,184.44,183.43,183.9,85037.0,2194.0,184.049657
TSLA,2023-05-24 10:00:00+00:00,183.89,184.04,183.02,183.35,138628.0,3288.0,183.359999
TSLA,2023-05-24 11:00:00+00:00,183.35,183.8,182.4,183.08,457068.0,8954.0,182.969539
TSLA,2023-05-24 12:00:00+00:00,183.48,185.33,182.39,182.7,943561.0,15639.0,183.017019
TSLA,2023-05-24 13:00:00+00:00,182.68,182.94,179.26,179.95,24773502.0,293311.0,181.280782
TSLA,2023-05-24 14:00:00+00:00,179.94,180.29,178.22,179.2507,26756748.0,308081.0,179.194763
TSLA,2023-05-24 15:00:00+00:00,179.24,181.65,178.93,181.06,18030015.0,141663.0,180.625613
TSLA,2023-05-24 16:00:00+00:00,181.05,182.53,180.88,182.1,16043969.0,110521.0,181.780206
TSLA,2023-05-24 17:00:00+00:00,182.12,183.81,181.45,183.455,14737151.0,109593.0,182.651012
TSLA,2023-05-24 18:00:00+00:00,183.46,183.65,181.8,182.08,14134418.0,101675.0,182.692808
TSLA,2023-05-24 19:00:00+00:00,182.085,184.22,181.65,182.86,16972642.0,130419.0,183.230793
TSLA,2023-05-24 20:00:00+00:00,182.87,185.77,182.51,185.0,4604211.0,12895.0,183.08159
TSLA,2023-05-24 21:00:00+00:00,185.0,187.94,184.85,186.3,878934.0,13204.0,186.23977
TSLA,2023-05-24 22:00:00+00:00,186.4,186.46,184.61,184.81,320721.0,4861.0,185.742677
TSLA,2023-05-24 23:00:00+00:00,184.82,185.33,184.5,185.25,251818.0,3963.0,184.828936
TSLA,2023-05-25 08:00:00+00:00,185.98,186.6,185.15,185.97,120155.0,3199.0,185.70897
TSLA,2023-05-25 09:00:00+00:00,185.97,186.58,185.68,186.42,75368.0,2096.0,186.112166
TSLA,2023-05-25 10:00:00+00:00,186.38,186.59,185.41,185.41,87934.0,2884.0,186.037352
TSLA,2023-05-25 11:00:00+00:00,185.41,186.3,185.26,186.18,311581.0,6378.0,185.752617
TSLA,2023-05-25 12:00:00+00:00,186.13,187.25,185.15,187.04,1064886.0,18400.0,186.477033
TSLA,2023-05-25 13:00:00+00:00,187.04,187.07,182.59,183.5104,15730047.0,187115.0,184.455794
TSLA,2023-05-25 14:00:00+00:00,183.515,184.61,180.58,184.2689,19898959.0,239741.0,182.805827
TSLA,2023-05-25 15:00:00+00:00,184.265,185.04,183.44,184.505,14049507.0,114269.0,184.305451
TSLA,2023-05-25 16:00:00+00:00,184.52,185.61,183.91,184.415,10565054.0,93263.0,184.919973
TSLA,2023-05-25 17:00:00+00:00,184.41,185.0999,183.95,184.97,8197996.0,71235.0,184.448703
TSLA,2023-05-25 18:00:00+00:00,184.97,185.77,182.75,182.8701,11064472.0,97711.0,184.604272
TSLA,2023-05-25 19:00:00+00:00,182.87,184.89,182.7701,184.44,11686439.0,103778.0,184.184882
TSLA,2023-05-25 20:00:00+00:00,184.41,184.53,183.87,183.9523,3891760.0,3726.0,184.448271
TSLA,2023-05-25 21:00:00+00:00,183.9,185.5,183.9,184.8,232894.0,3526.0,184.71871
TSLA,2023-05-25 22:00:00+00:00,184.8,185.1,184.5001,184.67,94549.0,1960.0,184.765344
TSLA,2023-05-25 23:00:00+00:00,184.68,184.92,183.92,184.47,205334.0,3957.0,184.362561
TSLA,2023-05-26 08:00:00+00:00,184.39,185.9,184.0,185.43,70832.0,2008.0,185.132249
TSLA,2023-05-26 09:00:00+00:00,185.46,185.57,185.0,185.45,29309.0,958.0,185.344006
TSLA,2023-05-26 10:00:00+00:00,185.5,185.5,184.85,185.0,66580.0,1588.0,185.051671
TSLA,2023-05-26 11:00:00+00:00,185.0,185.99,184.88,185.51,244674.0,5282.0,185.691202
TSLA,2023-05-26 12:00:00+00:00,185.14,185.98,183.7,185.0,702437.0,11991.0,185.114551
TSLA,2023-05-26 13:00:00+00:00,184.94,189.22,184.5,189.155,20242197.0,224835.0,187.487552
TSLA,2023-05-26 14:00:00+00:00,189.18,191.53,188.9,191.31,27346262.0,300756.0,190.324867
TSLA,2023-05-26 15:00:00+00:00,191.31,194.85,190.12,194.51,22472172.0,206359.0,192.251026
TSLA,2023-05-26 16:00:00+00:00,194.52,196.73,193.61,196.5499,20506611.0,190712.0,194.77764
TSLA,2023-05-26 17:00:00+00:00,196.56,198.6,195.4,195.93,25581778.0,211006.0,197.093784
TSLA,2023-05-26 18:00:00+00:00,195.93,196.75,195.17,196.0805,17048532.0,132332.0,196.010038
TSLA,2023-05-26 19:00:00+00:00,196.09,197.25,191.89,193.16,23452587.0,199353.0,194.415121
TSLA,2023-05-26 20:00:00+00:00,193.15,194.1,192.8208,194.06,3877834.0,7500.0,193.217633
TSLA,2023-05-26 21:00:00+00:00,194.07,194.47,193.84,193.98,352271.0,5170.0,194.111831
TSLA,2023-05-30 08:00:00+00:00,196.25,198.5,195.32,198.04,429297.0,10914.0,197.589638
TSLA,2023-05-30 09:00:00+00:00,198.08,198.96,198.02,198.7,217735.0,5822.0,198.576516
TSLA,2023-05-30 10:00:00+00:00,198.7,199.36,198.44,198.45,240608.0,6345.0,198.953623
TSLA,2023-05-30 11:00:00+00:00,198.49,200.01,198.41,199.89,1006737.0,20646.0,199.573417
TSLA,2023-05-30 12:00:00+00:00,198.5106,201.78,194.55,200.541,2513088.0,42060.0,200.453111
TSLA,2023-05-30 13:00:00+00:00,200.41,204.48,198.5879,199.865,30203314.0,348901.0,201.532605
TSLA,2023-05-30 14:00:00+00:00,199.88,202.3,197.53,200.2301,24638489.0,338507.0,200.051571
TSLA,2023-05-30 15:00:00+00:00,200.2329,201.35,199.09,200.835,15124514.0,141935.0,200.261777
TSLA,2023-05-30 16:00:00+00:00,200.82,200.9,198.53,199.79,12048219.0,109914.0,199.659943
TSLA,2023-05-30 17:00:00+00:00,199.79,200.23,197.68,197.82,10412048.0,98330.0,199.11919
TSLA,2023-05-30 18:00:00+00:00,197.83,201.99,197.5842,201.75,15214278.0,125028.0,200.334742
TSLA,2023-05-30 19:00:00+00:00,201.74,201.9299,200.07,201.19,14960978.0,129239.0,201.010037
TSLA,2023-05-30 20:00:00+00:00,201.1,201.2499,200.6644,200.93,2505275.0,4863.0,201.133154
TSLA,2023-05-30 21:00:00+00:00,200.92,200.97,200.2,200.35,156114.0,3154.0,200.693638
TSLA,2023-05-30 22:00:00+00:00,200.42,201.0,200.4,200.8609,135432.0,2201.0,200.78907
TSLA,2023-05-30 23:00:00+00:00,200.9,201.6,200.88,201.59,193512.0,3641.0,201.230948
TSLA,2023-05-31 08:00:00+00:00,200.14,200.47,199.17,199.6,133156.0,3804.0,199.571558
TSLA,2023-05-31 09:00:00+00:00,199.65,199.97,199.3,199.85,59376.0,1689.0,199.616235
TSLA,2023-05-31 10:00:00+00:00,199.85,199.96,199.31,199.59,66579.0,1661.0,199.543375
TSLA,2023-05-31 11:00:00+00:00,199.55,199.89,198.39,198.95,375454.0,8073.0,198.896855
TSLA,2023-05-31 12:00:00+00:00,199.65,200.02,198.4,199.37,649143.0,13452.0,199.185926
TSLA,2023-05-31 13:00:00+00:00,199.37,202.99,198.17,199.9667,22808005.0,230010.0,200.880158
TSLA,2023-05-31 14:00:00+00:00,200.0,200.4093,196.24,197.5399,26698502.0,292924.0,197.997753
TSLA,2023-05-31 15:00:00+00:00,197.55,197.74,195.12,196.775,17407066.0,161051.0,196.250365
TSLA,2023-05-31 16:00:00+00:00,196.79,197.38,196.1,196.33,11689557.0,94625.0,196.713346
TSLA,2023-05-31 17:00:00+00:00,196.335,199.45,195.95,199.4194,15153472.0,121709.0,197.901911
TSLA,2023-05-31 18:00:00+00:00,199.4107,200.67,199.06,199.84,15772033.0,126997.0,199.9314
TSLA,2023-05-31 19:00:00+00:00,199.84,203.95,198.5427,203.93,23066595.0,205821.0,201.12642
TSLA,2023-05-31 20:00:00+00:00,203.93,203.95,202.51,203.09,16359581.0,13779.0,203.882743
TSLA,2023-05-31 21:00:00+00:00,203.04,203.72,202.25,203.65,508300.0,6808.0,203.019413
TSLA,2023-05-31 22:00:00+00:00,203.65,203.65,203.1389,203.3,203575.0,3690.0,203.409541
TSLA,2023-05-31 23:00:00+00:00,203.29,203.75,203.21,203.75,281185.0,4627.0,203.521334
TSLA,2023-06-01 08:00:00+00:00,203.76,203.76,202.78,203.07,98453.0,3081.0,203.185117
TSLA,2023-06-01 09:00:00+00:00,203.0,203.03,201.89,202.02,88261.0,2502.0,202.450773
TSLA,2023-06-01 10:00:00+00:00,202.06,202.78,201.8,202.16,88155.0,2507.0,202.393931
TSLA,2023-06-01 11:00:00+00:00,202.16,202.69,201.42,201.99,313750.0,7025.0,202.142526
TSLA,2023-06-01 12:00:00+00:00,202.5216,203.58,201.4,202.66,974994.0,17568.0,202.478067
TSLA,2023-06-01 13:00:00+00:00,202.66,205.99,199.37,201.4061,26547009.0,271933.0,201.868986
TSLA,2023-06-01 14:00:00+00:00,201.42,203.45,200.54,202.87,24406646.0,269061.0,202.267936
TSLA,2023-06-01 15:00:00+00:00,202.84,204.99,202.79,204.82,18764612.0,177659.0,204.156052
TSLA,2023-06-01 16:00:00+00:00,204.85,206.89,204.44,206.34,18520318.0,183566.0,205.640656
TSLA,2023-06-01 17:00:00+00:00,206.33,207.59,205.41,207.0699,14575562.0,126221.0,206.71136
TSLA,2023-06-01 18:00:00+00:00,207.07,209.6,206.84,209.45,18626425.0,174038.0,208.494633
TSLA,2023-06-01 19:00:00+00:00,209.4412,209.8,206.78,207.5,21503676.0,200137.0,208.121877
TSLA,2023-06-01 20:00:00+00:00,207.49,208.17,207.05,207.95,5618197.0,6269.0,207.529474
TSLA,2023-06-01 21:00:00+00:00,208.05,208.43,207.8,207.8795,229687.0,4271.0,208.180932
TSLA,2023-06-01 22:00:00+00:00,207.89,208.0597,207.68,207.93,130627.0,2529.0,207.86419
TSLA,2023-06-01 23:00:00+00:00,207.9,207.94,207.6,207.85,162837.0,2752.0,207.76466
TSLA,2023-06-02 08:00:00+00:00,208.76,209.88,208.45,209.69,215735.0,5242.0,209.3413
TSLA,2023-06-02 09:00:00+00:00,209.63,210.17,209.4,210.16,239252.0,6980.0,209.893897
TSLA,2023-06-02 10:00:00+00:00,210.16,210.65,209.79,210.08,248316.0,6552.0,210.277319
TSLA,2023-06-02 11:00:00+00:00,210.2,211.12,209.76,210.64,684666.0,13262.0,210.590051
TSLA,2023-06-02 12:00:00+00:00,210.19,211.06,207.0,210.1,1578896.0,27370.0,210.374145
TSLA,2023-06-02 13:00:00+00:00,210.15,213.35,209.752,210.855,29777893.0,313796.0,211.765658
TSLA,2023-06-02 14:00:00+00:00,210.8315,215.86,210.46,215.826,38810249.0,431513.0,213.605448
TSLA,2023-06-02 15:00:00+00:00,215.84,217.25,214.73,216.1699,29790232.0,275356.0,216.202251
TSLA,2023-06-02 16:00:00+00:00,216.18,216.8,214.62,216.35,20013464.0,175320.0,215.746949
TSLA,2023-06-02 17:00:00+00:00,216.36,216.91,215.53,215.91,15315790.0,132041.0,216.240687
TSLA,2023-06-02 18:00:00+00:00,215.92,216.2,213.82,215.5899,19454016.0,167818.0,215.23995
TSLA,2023-06-02 19:00:00+00:00,215.59,215.94,213.52,213.985,22457923.0,202553.0,214.668349
TSLA,2023-06-02 20:00:00+00:00,213.97,213.98,213.11,213.55,4167332.0,10031.0,213.896157
TSLA,2023-06-02 21:00:00+00:00,213.56,213.72,213.28,213.57,222161.0,4001.0,213.487485
TSLA,2023-06-02 22:00:00+00:00,213.57,213.9,213.56,213.8302,132961.0,2593.0,213.746179
TSLA,2023-06-02 23:00:00+00:00,213.83,213.88,213.66,213.8,135348.0,2760.0,213.79106
TSLA,2023-06-05 08:00:00+00:00,214.0,215.49,213.98,214.9,208985.0,5814.0,214.99775
TSLA,2023-06-05 09:00:00+00:00,215.0,215.73,214.97,215.58,102833.0,2894.0,215.332054
TSLA,2023-06-05 10:00:00+00:00,215.59,216.4,215.35,216.2,113086.0,3447.0,215.940946
TSLA,2023-06-05 11:00:00+00:00,216.18,218.0,216.0,217.82,738138.0,14411.0,217.197112
TSLA,2023-06-05 12:00:00+00:00,212.65,218.0,212.0,217.53,1405090.0,22921.0,217.258179
TSLA,2023-06-05 13:00:00+00:00,217.56,221.29,217.39,219.1682,27534466.0,301232.0,219.590712
TSLA,2023-06-05 14:00:00+00:00,219.1682,220.57,216.4,219.8425,30841524.0,383915.0,218.70726
TSLA,2023-06-05 15:00:00+00:00,219.87,220.2,216.82,217.46,20704470.0,196448.0,218.561231
TSLA,2023-06-05 16:00:00+00:00,217.45,219.39,217.02,219.155,15159982.0,131891.0,218.408987
TSLA,2023-06-05 17:00:00+00:00,219.17,219.3,217.32,218.0775,13148238.0,109964.0,218.154245
TSLA,2023-06-05 18:00:00+00:00,218.1,218.39,214.52,216.745,19510489.0,169010.0,216.344872
TSLA,2023-06-05 19:00:00+00:00,216.75,218.2,215.18,217.59,17687589.0,148285.0,217.012552
TSLA,2023-06-05 20:00:00+00:00,217.57,217.88,217.0,217.8,3292014.0,5391.0,217.599566
TSLA,2023-06-05 21:00:00+00:00,217.83,217.95,217.35,217.6,146462.0,2673.0,213.755612
TSLA,2023-06-05 22:00:00+00:00,217.56,217.61,216.5,216.86,220965.0,3689.0,216.921508
TSLA,2023-06-05 23:00:00+00:00,216.85,217.0999,215.81,216.09,362137.0,4978.0,216.280744
TSLA,2023-06-06 08:00:00+00:00,216.59,218.75,216.12,217.61,199910.0,4121.0,218.099058
TSLA,2023-06-06 09:00:00+00:00,217.65,217.85,216.1,216.3,112597.0,2953.0,216.949382
TSLA,2023-06-06 10:00:00+00:00,216.27,216.27,215.15,216.14,153604.0,4289.0,215.740352
TSLA,2023-06-06 11:00:00+00:00,216.18,217.58,216.0,217.2,438053.0,8246.0,217.075933
TSLA,2023-06-06 12:00:00+00:00,216.85,217.58,215.2115,216.89,570183.0,12084.0,216.960107
TSLA,2023-06-06 13:00:00+00:00,216.95,217.2,212.53,213.82,21524819.0,247685.0,214.180954
TSLA,2023-06-06 14:00:00+00:00,213.84,217.75,212.9,217.36,29177637.0,294683.0,215.431017
TSLA,2023-06-06 15:00:00+00:00,217.3897,220.79,216.12,220.1,27172364.0,226310.0,218.777215
TSLA,2023-06-06 16:00:00+00:00,220.1017,220.97,217.82,217.9,19679638.0,161020.0,219.784367
TSLA,2023-06-06 17:00:00+00:00,217.9,220.45,217.8594,219.5745,14062176.0,108468.0,219.543336
TSLA,2023-06-06 18:00:00+00:00,219.582,220.65,219.32,220.44,11591738.0,94953.0,220.079771
TSLA,2023-06-06 19:00:00+00:00,220.4401,221.91,218.93,221.29,16746103.0,151427.0,220.291502
TSLA,2023-06-06 20:00:00+00:00,221.29,224.31,221.08,223.78,3369184.0,23738.0,222.059155
TSLA,2023-06-06 21:00:00+00:00,223.75,225.5,223.6,225.25,1110455.0,17316.0,224.223498
TSLA,2023-06-06 22:00:00+00:00,225.26,225.48,224.75,225.16,651716.0,10776.0,225.090786
TSLA,2023-06-06 23:00:00+00:00,225.14,225.3,224.91,225.07,435337.0,7736.0,225.159683
TSLA,2023-06-07 08:00:00+00:00,224.0,225.34,223.99,224.75,185501.0,4526.0,224.512619
TSLA,2023-06-07 09:00:00+00:00,224.76,225.3,224.61,225.26,122553.0,3570.0,225.01516
TSLA,2023-06-07 10:00:00+00:00,225.28,227.58,225.2,227.27,434210.0,10995.0,226.502966
TSLA,2023-06-07 11:00:00+00:00,227.25,228.9,227.11,227.93,1095269.0,20608.0,228.164699
TSLA,2023-06-07 12:00:00+00:00,227.29,228.9,223.76,228.34,1886018.0,31737.0,227.802553
TSLA,2023-06-07 13:00:00+00:00,228.31,230.4,225.8,228.3394,30840392.0,337684.0,228.147502
TSLA,2023-06-07 14:00:00+00:00,228.34,230.8296,224.55,226.15,40158710.0,452749.0,228.29926
TSLA,2023-06-07 15:00:00+00:00,226.145,229.5101,225.0,225.32,24806916.0,232278.0,227.221614
TSLA,2023-06-07 16:00:00+00:00,225.335,227.1399,223.2,224.52,24504364.0,209591.0,225.041199
TSLA,2023-06-07 17:00:00+00:00,224.53,225.8,223.92,225.61,15858684.0,119239.0,224.755803
TSLA,2023-06-07 18:00:00+00:00,225.605,227.24,224.28,225.84,18829892.0,147932.0,225.757786
TSLA,2023-06-07 19:00:00+00:00,225.84,226.13,223.24,224.63,22093095.0,186149.0,224.791756
TSLA,2023-06-07 20:00:00+00:00,224.57,226.2638,224.1,225.0,3958028.0,6744.0,224.577149
TSLA,2023-06-07 21:00:00+00:00,225.0,225.05,223.25,223.54,399172.0,6064.0,224.057708
TSLA,2023-06-07 22:00:00+00:00,223.52,224.15,223.52,223.87,183789.0,3222.0,223.82597
TSLA,2023-06-07 23:00:00+00:00,223.87,223.88,222.7,223.1,365036.0,6310.0,223.213269
TSLA,2023-06-08 08:00:00+00:00,223.16,224.76,222.16,224.2,195613.0,4836.0,223.766404
TSLA,2023-06-08 09:00:00+00:00,224.2,226.5,224.2,226.41,166838.0,4263.0,225.722924
TSLA,2023-06-08 10:00:00+00:00,226.4,226.71,225.33,225.38,130742.0,3535.0,225.975814
TSLA,2023-06-08 11:00:00+00:00,225.37,225.8,223.89,224.35,469305.0,9708.0,224.727042
TSLA,2023-06-08 12:00:00+00:00,225.38,225.825,221.38,225.21,1252125.0,23987.0,224.255517
TSLA,2023-06-08 13:00:00+00:00,225.16,227.38,223.01,227.0184,20032804.0,222271.0,225.92618
TSLA,2023-06-08 14:00:00+00:00,227.0095,230.75,226.89,230.5859,31347944.0,337954.0,229.03978
TSLA,2023-06-08 15:00:00+00:00,230.575,233.33,230.17,231.94,28354826.0,247968.0,232.24794
TSLA,2023-06-08 16:00:00+00:00,231.9399,232.8,230.68,231.16,15762945.0,131169.0,231.836218
TSLA,2023-06-08 17:00:00+00:00,231.1301,232.2,230.85,231.91,12190503.0,99771.0,231.655848
TSLA,2023-06-08 18:00:00+00:00,231.93,233.57,231.81,233.1,15853836.0,129028.0,232.729601
TSLA,2023-06-08 19:00:00+00:00,233.11,235.23,232.77,234.83,22123046.0,202865.0,234.123045
TSLA,2023-06-08 20:00:00+00:00,234.83,245.94,234.81,242.87,9129283.0,87932.0,239.411785
TSLA,2023-06-08 21:00:00+00:00,242.8,243.94,234.86,243.3,2673390.0,35483.0,242.586505
TSLA,2023-06-08 22:00:00+00:00,243.35,246.39,243.16,246.38,2130936.0,28144.0,244.580119
TSLA,2023-06-08 23:00:00+00:00,246.38,249.0,245.61,246.65,3122767.0,39511.0,247.085068
TSLA,2023-06-09 08:00:00+00:00,246.0,246.72,244.0,245.3,521091.0,15554.0,245.385691
TSLA,2023-06-09 09:00:00+00:00,245.4,245.8,244.7,245.0,196382.0,6082.0,245.270366
TSLA,2023-06-09 10:00:00+00:00,245.03,245.77,244.16,245.74,264180.0,7621.0,244.896652
TSLA,2023-06-09 11:00:00+00:00,245.76,250.2,245.66,248.62,2639655.0,46751.0,248.865549
TSLA,2023-06-09 12:00:00+00:00,245.99,250.95,244.8685,249.3,4188413.0,68597.0,249.284647
TSLA,2023-06-09 13:00:00+00:00,249.25,250.34,245.0919,248.2786,36369524.0,407847.0,247.890859
TSLA,2023-06-09 14:00:00+00:00,248.31,252.42,245.84,247.7384,43612892.0,508305.0,249.329894
TSLA,2023-06-09 15:00:00+00:00,247.707,250.0,246.4,247.535,24328361.0,233377.0,248.257538
TSLA,2023-06-09 16:00:00+00:00,247.55,247.7,242.02,246.6999,27380193.0,260100.0,245.079509
TSLA,2023-06-09 17:00:00+00:00,246.71,247.88,245.26,246.99,18742490.0,163087.0,246.665397
TSLA,2023-06-09 18:00:00+00:00,247.0,247.55,244.05,245.4,17296231.0,153556.0,245.868951
TSLA,2023-06-09 19:00:00+00:00,245.3894,245.5,243.27,244.38,20874948.0,196478.0,244.274107
TSLA,2023-06-09 20:00:00+00:00,244.4,247.0923,244.26,244.44,2916799.0,9559.0,244.483845
TSLA,2023-06-09 21:00:00+00:00,244.44,244.51,243.61,243.97,473251.0,6355.0,244.075747
TSLA,2023-06-09 22:00:00+00:00,243.99,244.0,243.73,243.77,182394.0,3351.0,243.828395
TSLA,2023-06-09 23:00:00+00:00,243.78,243.95,243.7,243.88,228953.0,4007.0,243.806784
TSLA,2023-06-12 08:00:00+00:00,246.2,249.75,245.52,248.81,486348.0,12821.0,248.517468
TSLA,2023-06-12 09:00:00+00:00,248.81,249.0,247.69,248.08,236836.0,6491.0,248.27092
TSLA,2023-06-12 10:00:00+00:00,248.09,248.09,247.21,248.05,178461.0,5097.0,247.695273
TSLA,2023-06-12 11:00:00+00:00,248.04,248.72,247.02,248.09,684221.0,12166.0,248.052981
TSLA,2023-06-12 12:00:00+00:00,243.7,248.7001,243.7,247.9,1475409.0,24964.0,247.728733
TSLA,2023-06-12 13:00:00+00:00,247.93,249.48,245.88,248.06,23538276.0,261497.0,247.569917
TSLA,2023-06-12 14:00:00+00:00,248.0642,249.92,244.59,246.91,33350683.0,405689.0,247.435162
TSLA,2023-06-12 15:00:00+00:00,246.955,248.3,246.02,247.0913,19330769.0,156198.0,247.20157
TSLA,2023-06-12 16:00:00+00:00,247.1,247.99,245.5,246.6,14176614.0,123986.0,246.792196
TSLA,2023-06-12 17:00:00+00:00,246.6,249.085,246.42,248.8035,15051824.0,123001.0,247.675196
TSLA,2023-06-12 18:00:00+00:00,248.83,250.0,248.06,249.98,16162033.0,134781.0,248.99301
TSLA,2023-06-12 19:00:00+00:00,249.985,250.97,248.92,249.88,20580522.0,204654.0,249.823729
TSLA,2023-06-12 20:00:00+00:00,249.89,250.45,249.4,249.97,4593678.0,9492.0,249.842864
TSLA,2023-06-12 21:00:00+00:00,249.97,249.99,249.61,249.72,431233.0,4196.0,249.369162
TSLA,2023-06-12 22:00:00+00:00,249.75,249.92,249.51,249.9,192901.0,2999.0,249.711713
TSLA,2023-06-12 23:00:00+00:00,249.97,250.1,249.8,250.0,277807.0,5133.0,249.933238
TSLA,2023-06-13 08:00:00+00:00,252.54,253.32,251.02,252.65,308242.0,8280.0,252.674716
TSLA,2023-06-13 09:00:00+00:00,252.68,252.7,251.51,251.71,153498.0,4581.0,252.255346
TSLA,2023-06-13 10:00:00+00:00,251.7,252.07,251.15,251.64,100170.0,3423.0,251.609975
TSLA,2023-06-13 11:00:00+00:00,251.74,251.97,251.34,251.43,335939.0,7026.0,251.655945
TSLA,2023-06-13 12:00:00+00:00,251.5,253.6399,250.3,253.33,2848488.0,41995.0,252.353977
TSLA,2023-06-13 13:00:00+00:00,253.36,255.83,252.57,253.24,24429503.0,285281.0,254.054982
TSLA,2023-06-13 14:00:00+00:00,253.21,255.59,251.34,253.3301,28854528.0,332855.0,252.724157
TSLA,2023-06-13 15:00:00+00:00,253.35,257.8,253.24,256.0699,26005749.0,234262.0,254.983387
TSLA,2023-06-13 16:00:00+00:00,256.0673,259.19,255.845,258.33,22435973.0,210805.0,257.999425
TSLA,2023-06-13 17:00:00+00:00,258.34,259.68,257.62,259.2285,15093425.0,143254.0,258.800994
TSLA,2023-06-13 18:00:00+00:00,259.22,259.24,255.63,258.01,19610468.0,180449.0,257.177466
TSLA,2023-06-13 19:00:00+00:00,258.0001,259.38,257.56,258.7699,16146676.0,158250.0,258.456271
TSLA,2023-06-13 20:00:00+00:00,258.76,260.0,258.42,259.98,3930766.0,11710.0,258.810875
TSLA,2023-06-13 21:00:00+00:00,259.95,261.98,259.8,261.25,1372354.0,23584.0,261.048832
TSLA,2023-06-13 22:00:00+00:00,261.22,261.22,260.01,260.7624,477656.0,8477.0,260.548303
TSLA,2023-06-13 23:00:00+00:00,260.76,260.9,260.32,260.57,317651.0,6168.0,260.564548
TSLA,2023-06-14 08:00:00+00:00,262.0,264.42,261.02,263.97,424384.0,12072.0,263.390776
TSLA,2023-06-14 09:00:00+00:00,263.95,264.25,263.25,263.5,204923.0,5912.0,263.692843
TSLA,2023-06-14 10:00:00+00:00,263.49,264.51,262.7,264.1,251166.0,6637.0,263.733258
TSLA,2023-06-14 11:00:00+00:00,264.0,264.88,263.31,263.65,844648.0,15615.0,263.931986
TSLA,2023-06-14 12:00:00+00:00,263.85,264.88,259.8,261.8023,2190134.0,34983.0,262.491725
TSLA,2023-06-14 13:00:00+00:00,261.801,261.8695,255.25,257.1047,26111621.0,308985.0,257.42873
TSLA,2023-06-14 14:00:00+00:00,257.13,261.57,256.01,258.9046,30485053.0,345349.0,259.535365
TSLA,2023-06-14 15:00:00+00:00,258.92,259.74,256.51,256.9368,17860832.0,167570.0,258.097313
TSLA,2023-06-14 16:00:00+00:00,256.9158,259.18,256.08,258.81,13200303.0,115209.0,257.751513
TSLA,2023-06-14 17:00:00+00:00,258.8388,258.8399,257.3,258.2999,10314552.0,90500.0,258.009526
TSLA,2023-06-14 18:00:00+00:00,258.1601,258.23,250.5,256.4701,37906089.0,359111.0,254.37857
TSLA,2023-06-14 19:00:00+00:00,256.54,258.44,253.91,256.76,24413075.0,209141.0,256.284303
TSLA,2023-06-14 20:00:00+00:00,256.81,257.5,256.13,256.98,5117684.0,11616.0,256.808207
TSLA,2023-06-14 21:00:00+00:00,257.05,257.1,256.2,256.25,465391.0,4878.0,256.7441
TSLA,2023-06-14 22:00:00+00:00,256.26,256.74,256.05,256.3499,246960.0,4243.0,256.350516
TSLA,2023-06-14 23:00:00+00:00,256.38,256.38,254.5,254.76,538871.0,8171.0,255.250306
TSLA,2023-06-15 08:00:00+00:00,253.7,254.2,250.02,250.12,476453.0,12819.0,251.769975
TSLA,2023-06-15 09:00:00+00:00,250.12,250.8,248.05,248.8,592277.0,16257.0,249.205487
TSLA,2023-06-15 10:00:00+00:00,248.73,249.5,248.13,249.3,295197.0,8867.0,248.939449
TSLA,2023-06-15 11:00:00+00:00,249.32,249.9,247.69,248.05,1072155.0,22023.0,248.499974
TSLA,2023-06-15 12:00:00+00:00,249.44,254.38,247.6529,249.0,1986507.0,36817.0,248.787117
TSLA,2023-06-15 13:00:00+00:00,248.97,255.48,247.29,254.34,27636745.0,310094.0,252.314835
TSLA,2023-06-15 14:00:00+00:00,254.335,257.95,254.3,256.4,31919853.0,344449.0,256.544588
TSLA,2023-06-15 15:00:00+00:00,256.42,258.95,256.0,257.335,19277943.0,176478.0,257.330308
TSLA,2023-06-15 16:00:00+00:00,257.335,257.35,254.27,256.43,19760999.0,182929.0,255.700342
TSLA,2023-06-15 17:00:00+00:00,256.46,257.75,255.4845,256.91,14657728.0,143586.0,256.717785
TSLA,2023-06-15 18:00:00+00:00,256.91,257.46,254.83,257.1,18216385.0,162461.0,256.289187
TSLA,2023-06-15 19:00:00+00:00,257.11,257.18,254.64,255.81,19307428.0,207156.0,256.041039
TSLA,2023-06-15 20:00:00+00:00,255.8,255.94,254.58,254.7,3924670.0,8724.0,255.803522
TSLA,2023-06-15 21:00:00+00:00,254.7,254.93,254.3,254.64,237501.0,4222.0,254.796797
TSLA,2023-06-15 22:00:00+00:00,254.6,254.6,252.41,253.49,530651.0,7749.0,253.469389
TSLA,2023-06-15 23:00:00+00:00,253.4,253.63,252.82,253.5,350286.0,5685.0,253.213978
TSLA,2023-06-16 08:00:00+00:00,254.44,257.6,253.52,257.5,268382.0,6782.0,256.275755
